hovered,lowered,lowered_actual_tcp,lowered_target_tcp
"0.0000, 0.0967, 0.0838, 0.4297, 0.3953, 0.1031, 0.3867, 0.0000, 0.0000, 0.4168, 0.2771, 0.1139, 0.0816, 0.1332, 0.1998, 0.0000, 0.0000, 0.0000, 0.0967, 0.5199, 0.4770, 0.0709, 0.8379, 0.5457, 0.0000, 0.0000, 0.5672, 0.1590, 0.2148, 0.2643, 0.2063, 0.0902, 0.2471, 0.0000, 0.0000, 0.7326, 0.7004, 0.1633, 0.7348, 0.6918, 0.1547, 0.0000, 0.0000, 0.1332, 0.1160, 0.3051, 0.4211, 0.1633, 0.2299, 0.2986, 0.0000, 0.0000, 0.4877, 0.1139, 0.4855, 0.5887, 0.3072, 0.6059, 0.0000, 0.0000, 0.3244, 0.3953, 0.1762, 0.0945, 0.2191, 0.0881, 0.0945, 0.0000, 0.0000, 0.0795, 0.7369, 0.6896, 0.1762, 0.7348, 0.6854, 0.0000, 0.0000, 0.4512, 0.3352, 0.1934, 0.1998, 0.1031, 0.0924, 0.4297, 0.0000, 0.0000, 0.4297, 0.4275, 0.1590, 0.4684, 0.4855, 0.1246, 0.0000, 0.0000, 0.1955, 0.0602, 0.1268, 0.0602, 0.0580, 0.3824, 0.3158, 0.0000, 0.0000, 0.2771, 0.1225, 0.1332, 0.2084, 0.1053, 0.0408, 0.0000, 0.0000, 0.0494, 0.2020, 0.0967, 0.0988, 0.7348, 0.7004, 0.1676, 0.0000, 0.0000, 0.1568, 0.7348, 0.6746, 0.1418, 0.1246, 0.2900, 0.0000, 0.0000, 0.0000, 0.0902, 0.0795, 0.4318, 0.4018, 0.1053, 0.3910, 0.0000, 0.0000, 0.4125, 0.2750, 0.1160, 0.0795, 0.1332, 0.2020, 0.0000, 0.0000, 0.0000, 0.0988, 0.5199, 0.4791, 0.0752, 0.8271, 0.5371, 0.0000, 0.0000, 0.5564, 0.1611, 0.2148, 0.2664, 0.2063, 0.0902, 0.2449, 0.0000, 0.0000, 0.7326, 0.7133, 0.1762, 0.7326, 0.6789, 0.1525, 0.0000, 0.0000, 0.1289, 0.1160, 0.2986, 0.4211, 0.1633, 0.2299, 0.2986, 0.0000, 0.0000, 0.4877, 0.1117, 0.4791, 0.5930, 0.3137, 0.6252, 0.0000, 0.0000, 0.3266, 0.3975, 0.1762, 0.0924, 0.2148, 0.0881, 0.0945, 0.0000, 0.0000, 0.0795, 0.7391, 0.6789, 0.1805, 0.7326, 0.6939, 0.0000, 0.0000, 0.4662, 0.3437, 0.1869, 0.1998, 0.1031, 0.0924, 0.4211, 0.0000, 0.0000, 0.4340, 0.4189, 0.1590, 0.4705, 0.4877, 0.1225, 0.0000, 0.0000, 0.1955, 0.0580, 0.1268, 0.0623, 0.0580, 0.3738, 0.3330, 0.0000, 0.0000, 0.2857, 0.1268, 0.1332, 0.2063, 0.1031, 0.0430, 0.0000, 0.0000, 0.0473, 0.1998, 0.0967, 0.0988, 0.7326, 0.6896, 0.1568, 0.0000, 0.0000, 0.1590, 0.7412, 0.6789, 0.1461, 0.1246, 0.2943, 0.0000, 0.0000,","0.0000, 0.0967, 0.0838, 0.4146, 0.3609, 0.1246, 0.3846, 0.0000, 0.0000, 0.4104, 0.2900, 0.1182, 0.0816, 0.1375, 0.2041, 0.0000, 0.0000, 0.0000, 0.0945, 0.7219, 0.6896, 0.0752, 0.7369, 0.4705, 0.0000, 0.0000, 0.5586, 0.1633, 0.2170, 0.2643, 0.2105, 0.0902, 0.2428, 0.0000, 0.0000, 0.7412, 0.7004, 0.1955, 0.7283, 0.6854, 0.1504, 0.0000, 0.0000, 0.1311, 0.1182, 0.3029, 0.4297, 0.1633, 0.2256, 0.2965, 0.0000, 0.0000, 0.5156, 0.1354, 0.4813, 0.6746, 0.3051, 0.5930, 0.0000, 0.0000, 0.3223, 0.3889, 0.1783, 0.0902, 0.2299, 0.0902, 0.0967, 0.0000, 0.0000, 0.0859, 0.7369, 0.6789, 0.1719, 0.7348, 0.6896, 0.0000, 0.0000, 0.4813, 0.3674, 0.2084, 0.1998, 0.1031, 0.0924, 0.4641, 0.0000, 0.0000, 0.4447, 0.4576, 0.1461, 0.4748, 0.4791, 0.1203, 0.0000, 0.0000, 0.1977, 0.0580, 0.1268, 0.0602, 0.0580, 0.4361, 0.1998, 0.0000, 0.0000, 0.2621, 0.1053, 0.1482, 0.1998, 0.1010, 0.0408, 0.0000, 0.0000, 0.0494, 0.1977, 0.0945, 0.0945, 0.7348, 0.6832, 0.1676, 0.0000, 0.0000, 0.1482, 0.7412, 0.6746, 0.1461, 0.1268, 0.2857, 0.0000, 0.0000, 0.0000, 0.0902, 0.0795, 0.4125, 0.3588, 0.1225, 0.3867, 0.0000, 0.0000, 0.4061, 0.2922, 0.1203, 0.0795, 0.1375, 0.2063, 0.0000, 0.0000, 0.0000, 0.0945, 0.7240, 0.6553, 0.0752, 0.7004, 0.4619, 0.0000, 0.0000, 0.5457, 0.1633, 0.2170, 0.2643, 0.2105, 0.0902, 0.2471, 0.0000, 0.0000, 0.7326, 0.6939, 0.2020, 0.7369, 0.6854, 0.1461, 0.0000, 0.0000, 0.1311, 0.1182, 0.3051, 0.4361, 0.1719, 0.2277, 0.2943, 0.0000, 0.0000, 0.5199, 0.1354, 0.4791, 0.6875, 0.2986, 0.6059, 0.0000, 0.0000, 0.3244, 0.3910, 0.1783, 0.0902, 0.2277, 0.0902, 0.0945, 0.0000, 0.0000, 0.0881, 0.7434, 0.6896, 0.1719, 0.7240, 0.6854, 0.0000, 0.0000, 0.4855, 0.3824, 0.2041, 0.1998, 0.1031, 0.0902, 0.4619, 0.0000, 0.0000, 0.4426, 0.4512, 0.1482, 0.4662, 0.4727, 0.1139, 0.0000, 0.0000, 0.1977, 0.0559, 0.1268, 0.0580, 0.0559, 0.4211, 0.1912, 0.0000, 0.0000, 0.2643, 0.0967, 0.1740, 0.2191, 0.0967, 0.0365, 0.0000, 0.0000, 0.0430, 0.1934, 0.0924, 0.0945, 0.7412, 0.6682, 0.1633, 0.0000, 0.0000, 0.1439, 0.7391, 0.6746, 0.1568, 0.1289, 0.2793, 0.0000, 0.0000,","[-0.025112605956703393,-0.5087488650334858,0.20209409875301176,0.5230175928386098,-1.3957061858518944,0.6637619724521728]","[-0.02507425919652346,-0.5087478338777297,0.20210618842250186,0.5230274601538907,-1.395674185716702,0.6639569831802843]"
"0.0000, 0.0988, 0.0838, 0.4318, 0.4254, 0.0902, 0.3932, 0.0000, 0.0000, 0.4340, 0.2879, 0.1160, 0.0859, 0.1332, 0.1934, 0.0000, 0.0000, 0.0000, 0.0945, 0.4898, 0.4555, 0.0666, 0.7949, 0.5070, 0.0000, 0.0000, 0.5393, 0.1590, 0.2170, 0.2707, 0.1955, 0.0967, 0.2428, 0.0000, 0.0000, 0.7326, 0.7047, 0.1590, 0.7369, 0.6961, 0.1504, 0.0000, 0.0000, 0.1311, 0.1139, 0.2750, 0.3975, 0.1611, 0.2256, 0.3008, 0.0000, 0.0000, 0.4748, 0.1117, 0.4963, 0.6510, 0.3029, 0.5822, 0.0000, 0.0000, 0.3244, 0.3953, 0.1676, 0.0924, 0.2084, 0.0902, 0.0988, 0.0000, 0.0000, 0.0816, 0.7369, 0.6918, 0.1719, 0.7348, 0.6875, 0.0000, 0.0000, 0.4232, 0.3072, 0.1869, 0.1955, 0.1031, 0.0902, 0.4082, 0.0000, 0.0000, 0.4512, 0.4770, 0.1504, 0.4727, 0.4963, 0.1225, 0.0000, 0.0000, 0.1869, 0.0559, 0.1225, 0.0580, 0.0537, 0.3416, 0.3395, 0.0000, 0.0000, 0.3072, 0.1117, 0.1912, 0.2557, 0.0924, 0.0451, 0.0000, 0.0000, 0.0494, 0.1955, 0.0924, 0.0945, 0.7348, 0.7068, 0.1676, 0.0000, 0.0000, 0.1504, 0.7326, 0.6832, 0.1525, 0.1268, 0.2600, 0.0000, 0.0000, 0.0000, 0.0924, 0.0838, 0.4383, 0.4297, 0.0924, 0.3910, 0.0000, 0.0000, 0.4211, 0.2879, 0.1160, 0.0838, 0.1311, 0.1912, 0.0000, 0.0000, 0.0000, 0.0945, 0.4834, 0.4447, 0.0687, 0.7842, 0.5006, 0.0000, 0.0000, 0.5307, 0.1590, 0.2170, 0.2707, 0.1955, 0.0924, 0.2406, 0.0000, 0.0000, 0.7326, 0.7090, 0.1676, 0.7305, 0.6896, 0.1504, 0.0000, 0.0000, 0.1311, 0.1139, 0.2686, 0.3910, 0.1611, 0.2256, 0.3008, 0.0000, 0.0000, 0.4705, 0.1096, 0.4898, 0.6510, 0.3094, 0.5951, 0.0000, 0.0000, 0.3244, 0.3953, 0.1697, 0.0924, 0.2105, 0.0902, 0.0945, 0.0000, 0.0000, 0.0773, 0.7348, 0.6832, 0.1740, 0.7348, 0.6939, 0.0000, 0.0000, 0.4361, 0.3072, 0.1826, 0.1955, 0.1053, 0.0945, 0.4039, 0.0000, 0.0000, 0.4555, 0.4727, 0.1504, 0.4748, 0.4941, 0.1225, 0.0000, 0.0000, 0.1848, 0.0580, 0.1225, 0.0602, 0.0602, 0.3480, 0.3588, 0.0000, 0.0000, 0.3115, 0.1096, 0.1869, 0.2600, 0.0881, 0.0408, 0.0000, 0.0000, 0.0473, 0.1934, 0.0924, 0.0945, 0.7283, 0.7004, 0.1654, 0.0000, 0.0000, 0.1525, 0.7391, 0.6725, 0.1461, 0.1225, 0.2621, 0.0000, 0.0000,","0.0000, 0.0988, 0.0816, 0.4168, 0.3760, 0.1117, 0.3953, 0.0000, 0.0000, 0.4254, 0.3029, 0.1203, 0.0859, 0.1332, 0.1977, 0.0000, 0.0000, 0.0000, 0.0945, 0.6424, 0.6145, 0.0666, 0.7326, 0.4576, 0.0000, 0.0000, 0.5479, 0.1611, 0.2191, 0.2686, 0.2020, 0.0945, 0.2406, 0.0000, 0.0000, 0.7391, 0.6982, 0.1955, 0.7326, 0.6961, 0.1504, 0.0000, 0.0000, 0.1332, 0.1160, 0.2836, 0.4125, 0.1654, 0.2256, 0.2965, 0.0000, 0.0000, 0.5221, 0.1225, 0.4877, 0.6746, 0.2986, 0.5801, 0.0000, 0.0000, 0.3223, 0.3889, 0.1719, 0.0902, 0.2213, 0.0902, 0.0967, 0.0000, 0.0000, 0.0902, 0.7348, 0.6896, 0.1676, 0.7369, 0.6875, 0.0000, 0.0000, 0.4469, 0.3416, 0.1998, 0.1955, 0.1031, 0.0924, 0.4576, 0.0000, 0.0000, 0.4576, 0.4770, 0.1461, 0.4748, 0.4855, 0.1225, 0.0000, 0.0000, 0.1934, 0.0559, 0.1225, 0.0580, 0.0537, 0.4125, 0.2643, 0.0000, 0.0000, 0.2836, 0.1053, 0.1891, 0.2428, 0.0988, 0.0430, 0.0000, 0.0000, 0.0473, 0.1955, 0.0924, 0.0967, 0.7391, 0.6982, 0.1783, 0.0000, 0.0000, 0.1439, 0.7305, 0.6789, 0.1525, 0.1268, 0.2600, 0.0000, 0.0000, 0.0000, 0.0924, 0.0816, 0.4211, 0.3824, 0.1139, 0.3910, 0.0000, 0.0000, 0.4211, 0.3029, 0.1160, 0.0816, 0.1311, 0.1955, 0.0000, 0.0000, 0.0000, 0.0945, 0.6467, 0.6080, 0.0730, 0.7262, 0.4555, 0.0000, 0.0000, 0.5328, 0.1611, 0.2191, 0.2686, 0.1977, 0.0924, 0.2406, 0.0000, 0.0000, 0.7369, 0.7047, 0.2063, 0.7283, 0.6875, 0.1482, 0.0000, 0.0000, 0.1311, 0.1160, 0.2729, 0.4039, 0.1633, 0.2234, 0.2965, 0.0000, 0.0000, 0.5178, 0.1182, 0.4813, 0.6746, 0.3051, 0.5951, 0.0000, 0.0000, 0.3223, 0.3867, 0.1719, 0.0924, 0.2191, 0.0902, 0.0945, 0.0000, 0.0000, 0.0859, 0.7369, 0.6789, 0.1697, 0.7326, 0.6939, 0.0000, 0.0000, 0.4576, 0.3416, 0.1934, 0.1977, 0.1053, 0.0945, 0.4512, 0.0000, 0.0000, 0.4555, 0.4705, 0.1439, 0.4770, 0.4898, 0.1182, 0.0000, 0.0000, 0.1912, 0.0559, 0.1225, 0.0602, 0.0559, 0.4039, 0.2922, 0.0000, 0.0000, 0.2879, 0.1031, 0.1805, 0.2514, 0.0816, 0.0408, 0.0000, 0.0000, 0.0430, 0.1848, 0.0902, 0.0902, 0.7305, 0.6746, 0.1740, 0.0000, 0.0000, 0.1418, 0.7391, 0.6617, 0.1504, 0.1246, 0.2557, 0.0000, 0.0000,","[-0.025103876177421602,-0.508743816347857,0.20208107979511933,0.5230045491210412,-1.395706797898653,0.6638074849924939]","[-0.025074259196520315,-0.5087478338777346,0.2021061884215692,0.5230274601538896,-1.3956741857167025,0.663956983180285]"
"0.0000, 0.0967, 0.0838, 0.4189, 0.4469, 0.0773, 0.3932, 0.0000, 0.0000, 0.4426, 0.2965, 0.1160, 0.0859, 0.1311, 0.1869, 0.0000, 0.0000, 0.0000, 0.0924, 0.4512, 0.4211, 0.0645, 0.8250, 0.5092, 0.0000, 0.0000, 0.5070, 0.1590, 0.2148, 0.2707, 0.1848, 0.0945, 0.2320, 0.0000, 0.0000, 0.7240, 0.6896, 0.1439, 0.7412, 0.6768, 0.1590, 0.0000, 0.0000, 0.1268, 0.1139, 0.2471, 0.3738, 0.1482, 0.2191, 0.2986, 0.0000, 0.0000, 0.4490, 0.1074, 0.4877, 0.6402, 0.2965, 0.5801, 0.0000, 0.0000, 0.3223, 0.3910, 0.1611, 0.0924, 0.2020, 0.0924, 0.0988, 0.0000, 0.0000, 0.0730, 0.7412, 0.6811, 0.1762, 0.7283, 0.6854, 0.0000, 0.0000, 0.3996, 0.2814, 0.1783, 0.1912, 0.1053, 0.0967, 0.3803, 0.0000, 0.0000, 0.4619, 0.4748, 0.1525, 0.4770, 0.5027, 0.1160, 0.0000, 0.0000, 0.1805, 0.0580, 0.1203, 0.0580, 0.0602, 0.3094, 0.3395, 0.0000, 0.0000, 0.3266, 0.1053, 0.2320, 0.3137, 0.0795, 0.0430, 0.0000, 0.0000, 0.0494, 0.1869, 0.0902, 0.0924, 0.7305, 0.6982, 0.1568, 0.0000, 0.0000, 0.1504, 0.7412, 0.6854, 0.1568, 0.1246, 0.2449, 0.0000, 0.0000, 0.0000, 0.0924, 0.0795, 0.4168, 0.4447, 0.0795, 0.3910, 0.0000, 0.0000, 0.4361, 0.3072, 0.1139, 0.0838, 0.1289, 0.1869, 0.0000, 0.0000, 0.0000, 0.0945, 0.4512, 0.4189, 0.0687, 0.7885, 0.5006, 0.0000, 0.0000, 0.5156, 0.1590, 0.2170, 0.2750, 0.1891, 0.0945, 0.2363, 0.0000, 0.0000, 0.7283, 0.7025, 0.1547, 0.7369, 0.6961, 0.1547, 0.0000, 0.0000, 0.1311, 0.1139, 0.2514, 0.3760, 0.1590, 0.2234, 0.3008, 0.0000, 0.0000, 0.4555, 0.1096, 0.4920, 0.6402, 0.3029, 0.5887, 0.0000, 0.0000, 0.3244, 0.3953, 0.1654, 0.0924, 0.2041, 0.0945, 0.0967, 0.0000, 0.0000, 0.0752, 0.7369, 0.6918, 0.1719, 0.7348, 0.6854, 0.0000, 0.0000, 0.3996, 0.2836, 0.1719, 0.1934, 0.1053, 0.0945, 0.3846, 0.0000, 0.0000, 0.4619, 0.4813, 0.1504, 0.4770, 0.5027, 0.1203, 0.0000, 0.0000, 0.1805, 0.0559, 0.1203, 0.0580, 0.0537, 0.3158, 0.3545, 0.0000, 0.0000, 0.3287, 0.1053, 0.2320, 0.3158, 0.0816, 0.0451, 0.0000, 0.0000, 0.0473, 0.1869, 0.0902, 0.0924, 0.7326, 0.7090, 0.1611, 0.0000, 0.0000, 0.1482, 0.7348, 0.6854, 0.1568, 0.1268, 0.2492, 0.0000, 0.0000,","0.0000, 0.0967, 0.0816, 0.4146, 0.3674, 0.1074, 0.4061, 0.0000, 0.0000, 0.4211, 0.3115, 0.1160, 0.0838, 0.1311, 0.1891, 0.0000, 0.0000, 0.0000, 0.0945, 0.6639, 0.6682, 0.0645, 0.6596, 0.4168, 0.0000, 0.0000, 0.5027, 0.1611, 0.2170, 0.2664, 0.1869, 0.0945, 0.2342, 0.0000, 0.0000, 0.7326, 0.6982, 0.2063, 0.7326, 0.6939, 0.1504, 0.0000, 0.0000, 0.1289, 0.1139, 0.2664, 0.3996, 0.1568, 0.2234, 0.2965, 0.0000, 0.0000, 0.5221, 0.1246, 0.4813, 0.6789, 0.2986, 0.5672, 0.0000, 0.0000, 0.3266, 0.3889, 0.1676, 0.0902, 0.2148, 0.0902, 0.0924, 0.0000, 0.0000, 0.0881, 0.7391, 0.6896, 0.1697, 0.7305, 0.6918, 0.0000, 0.0000, 0.4469, 0.3330, 0.1998, 0.1955, 0.1053, 0.0924, 0.4598, 0.0000, 0.0000, 0.4598, 0.4813, 0.1418, 0.4770, 0.4941, 0.1182, 0.0000, 0.0000, 0.1891, 0.0602, 0.1246, 0.0602, 0.0580, 0.4039, 0.2793, 0.0000, 0.0000, 0.3094, 0.0773, 0.2406, 0.2535, 0.0859, 0.0408, 0.0000, 0.0000, 0.0473, 0.1891, 0.0902, 0.0924, 0.7391, 0.6789, 0.1719, 0.0000, 0.0000, 0.1418, 0.7434, 0.6854, 0.1547, 0.1246, 0.2406, 0.0000, 0.0000, 0.0000, 0.0924, 0.0773, 0.4146, 0.3846, 0.1139, 0.4061, 0.0000, 0.0000, 0.4168, 0.3201, 0.1182, 0.0838, 0.1311, 0.1912, 0.0000, 0.0000, 0.0000, 0.0945, 0.6553, 0.6188, 0.0687, 0.6338, 0.4232, 0.0000, 0.0000, 0.5242, 0.1611, 0.2191, 0.2729, 0.1934, 0.0945, 0.2385, 0.0000, 0.0000, 0.7326, 0.6939, 0.1955, 0.7348, 0.7004, 0.1504, 0.0000, 0.0000, 0.1268, 0.1160, 0.2621, 0.3932, 0.1654, 0.2213, 0.2965, 0.0000, 0.0000, 0.5199, 0.1289, 0.4791, 0.6832, 0.2965, 0.5822, 0.0000, 0.0000, 0.3244, 0.3889, 0.1676, 0.0881, 0.2148, 0.0881, 0.0945, 0.0000, 0.0000, 0.0881, 0.7391, 0.6961, 0.1697, 0.7283, 0.6832, 0.0000, 0.0000, 0.4383, 0.3373, 0.1934, 0.1934, 0.1031, 0.0924, 0.4619, 0.0000, 0.0000, 0.4555, 0.4748, 0.1439, 0.4748, 0.4920, 0.1182, 0.0000, 0.0000, 0.1891, 0.0602, 0.1246, 0.0602, 0.0559, 0.4018, 0.2557, 0.0000, 0.0000, 0.3115, 0.0838, 0.2385, 0.2664, 0.0881, 0.0430, 0.0000, 0.0000, 0.0494, 0.1869, 0.0902, 0.0945, 0.7412, 0.6854, 0.1697, 0.0000, 0.0000, 0.1418, 0.7391, 0.6918, 0.1568, 0.1268, 0.2449, 0.0000, 0.0000,","[-0.025124756956577052,-0.5087549903283588,0.20210358845013918,0.5229661390029574,-1.3957070470067083,0.6637873981360256]","[-0.025074259196520773,-0.5087478338777338,0.20210618842156888,0.5230274601538902,-1.395674185716702,0.6639569831802845]"
"0.0000, 0.0967, 0.0838, 0.4146, 0.4426, 0.0859, 0.4018, 0.0000, 0.0000, 0.4469, 0.3158, 0.1139, 0.0859, 0.1311, 0.1869, 0.0000, 0.0000, 0.0000, 0.0924, 0.4447, 0.4125, 0.0666, 0.7670, 0.4770, 0.0000, 0.0000, 0.5221, 0.1654, 0.2191, 0.2771, 0.1869, 0.0967, 0.2320, 0.0000, 0.0000, 0.7283, 0.7154, 0.1504, 0.7348, 0.6811, 0.1482, 0.0000, 0.0000, 0.1268, 0.1117, 0.2514, 0.3781, 0.1504, 0.2234, 0.3029, 0.0000, 0.0000, 0.4490, 0.1096, 0.4963, 0.6660, 0.3051, 0.5629, 0.0000, 0.0000, 0.3287, 0.3953, 0.1633, 0.0924, 0.1998, 0.0881, 0.0967, 0.0000, 0.0000, 0.0795, 0.7412, 0.6875, 0.1740, 0.7305, 0.6939, 0.0000, 0.0000, 0.4082, 0.2814, 0.1740, 0.1912, 0.1053, 0.0924, 0.3760, 0.0000, 0.0000, 0.4662, 0.4813, 0.1461, 0.4770, 0.4984, 0.1182, 0.0000, 0.0000, 0.1762, 0.0580, 0.1182, 0.0602, 0.0559, 0.2836, 0.3395, 0.0000, 0.0000, 0.3330, 0.0838, 0.2879, 0.3180, 0.0645, 0.0430, 0.0000, 0.0000, 0.0494, 0.1826, 0.0881, 0.0945, 0.7262, 0.6875, 0.1375, 0.0000, 0.0000, 0.1461, 0.7412, 0.6660, 0.1482, 0.1225, 0.2277, 0.0000, 0.0000, 0.0000, 0.0902, 0.0795, 0.4168, 0.4404, 0.0859, 0.4039, 0.0000, 0.0000, 0.4340, 0.3094, 0.1139, 0.0859, 0.1289, 0.1848, 0.0000, 0.0000, 0.0000, 0.0924, 0.4426, 0.4082, 0.0666, 0.7670, 0.4641, 0.0000, 0.0000, 0.5027, 0.1611, 0.2191, 0.2771, 0.1848, 0.0967, 0.2363, 0.0000, 0.0000, 0.7240, 0.7111, 0.1504, 0.7391, 0.6896, 0.1461, 0.0000, 0.0000, 0.1268, 0.1117, 0.2471, 0.3717, 0.1568, 0.2213, 0.3008, 0.0000, 0.0000, 0.4469, 0.1117, 0.4941, 0.6703, 0.3029, 0.5801, 0.0000, 0.0000, 0.3309, 0.3953, 0.1633, 0.0902, 0.1998, 0.0881, 0.0945, 0.0000, 0.0000, 0.0752, 0.7434, 0.6939, 0.1762, 0.7262, 0.6918, 0.0000, 0.0000, 0.4061, 0.2814, 0.1719, 0.1912, 0.1053, 0.0945, 0.3781, 0.0000, 0.0000, 0.4662, 0.4834, 0.1482, 0.4770, 0.5049, 0.1203, 0.0000, 0.0000, 0.1805, 0.0602, 0.1225, 0.0623, 0.0602, 0.3008, 0.3566, 0.0000, 0.0000, 0.3416, 0.0902, 0.2686, 0.3223, 0.0709, 0.0430, 0.0000, 0.0000, 0.0473, 0.1848, 0.0881, 0.0924, 0.7283, 0.6961, 0.1461, 0.0000, 0.0000, 0.1461, 0.7434, 0.6854, 0.1525, 0.1246, 0.2385, 0.0000, 0.0000,","0.0000, 0.0988, 0.0838, 0.4318, 0.4039, 0.1010, 0.4082, 0.0000, 0.0000, 0.4340, 0.3330, 0.1182, 0.0859, 0.1332, 0.1912, 0.0000, 0.0000, 0.0000, 0.0924, 0.5973, 0.5758, 0.0687, 0.6682, 0.4297, 0.0000, 0.0000, 0.5221, 0.1611, 0.2191, 0.2729, 0.1934, 0.0967, 0.2342, 0.0000, 0.0000, 0.7305, 0.6961, 0.1826, 0.7348, 0.7025, 0.1525, 0.0000, 0.0000, 0.1311, 0.1160, 0.2621, 0.3953, 0.1568, 0.2213, 0.2965, 0.0000, 0.0000, 0.5199, 0.1225, 0.4791, 0.6811, 0.2965, 0.5629, 0.0000, 0.0000, 0.3244, 0.3889, 0.1676, 0.0902, 0.2127, 0.0881, 0.0945, 0.0000, 0.0000, 0.0859, 0.7391, 0.6982, 0.1697, 0.7305, 0.6768, 0.0000, 0.0000, 0.4275, 0.3223, 0.1955, 0.1934, 0.1053, 0.0924, 0.4512, 0.0000, 0.0000, 0.4619, 0.4877, 0.1396, 0.4770, 0.4941, 0.1160, 0.0000, 0.0000, 0.1869, 0.0580, 0.1225, 0.0623, 0.0580, 0.3824, 0.3309, 0.0000, 0.0000, 0.3201, 0.0859, 0.2557, 0.2879, 0.0816, 0.0430, 0.0000, 0.0000, 0.0473, 0.1848, 0.0881, 0.0924, 0.7412, 0.6961, 0.1783, 0.0000, 0.0000, 0.1396, 0.7348, 0.6875, 0.1547, 0.1268, 0.2342, 0.0000, 0.0000, 0.0000, 0.0945, 0.0795, 0.4318, 0.4018, 0.1031, 0.4125, 0.0000, 0.0000, 0.4275, 0.3287, 0.1182, 0.0859, 0.1332, 0.1891, 0.0000, 0.0000, 0.0000, 0.0945, 0.5930, 0.5693, 0.0687, 0.6596, 0.4297, 0.0000, 0.0000, 0.5156, 0.1611, 0.2191, 0.2729, 0.1891, 0.0945, 0.2363, 0.0000, 0.0000, 0.7391, 0.7025, 0.1869, 0.7305, 0.7004, 0.1482, 0.0000, 0.0000, 0.1311, 0.1160, 0.2557, 0.3867, 0.1633, 0.2213, 0.2965, 0.0000, 0.0000, 0.5199, 0.1182, 0.4834, 0.6768, 0.2986, 0.5715, 0.0000, 0.0000, 0.3223, 0.3889, 0.1654, 0.0902, 0.2105, 0.0881, 0.0945, 0.0000, 0.0000, 0.0838, 0.7326, 0.6961, 0.1654, 0.7369, 0.6896, 0.0000, 0.0000, 0.4297, 0.3180, 0.1891, 0.1955, 0.1053, 0.0924, 0.4490, 0.0000, 0.0000, 0.4598, 0.4877, 0.1375, 0.4748, 0.4941, 0.1225, 0.0000, 0.0000, 0.1869, 0.0580, 0.1225, 0.0623, 0.0602, 0.3910, 0.3373, 0.0000, 0.0000, 0.3223, 0.0859, 0.2578, 0.2986, 0.0795, 0.0430, 0.0000, 0.0000, 0.0451, 0.1869, 0.0902, 0.0924, 0.7348, 0.7025, 0.1783, 0.0000, 0.0000, 0.1396, 0.7326, 0.6789, 0.1482, 0.1246, 0.2363, 0.0000, 0.0000,","[-0.02511384389957281,-0.5087451213937934,0.20208812195644993,0.5230109771025339,-1.3956941345300105,0.6637972504641938]","[-0.02507425919651987,-0.5087478338777209,0.2021061884215691,0.5230274601538902,-1.3956741857167023,0.663956983180284]"
