timestamp,session_id,index,dx_m,dy_m,dz_m,roll_deg,pitch_deg,yaw_deg,sensor_x,sensor_y,sensor_z,sensor_rx,sensor_ry,sensor_rz,cmd_tcp_x,cmd_tcp_y,cmd_tcp_z,cmd_tcp_rx,cmd_tcp_ry,cmd_tcp_rz,act_tcp_x,act_tcp_y,act_tcp_z,act_tcp_rx,act_tcp_ry,act_tcp_rz,contact_detected,steps_taken,contact_z,eitb_0,eitb_1,eitb_2,eitb_3,eitb_4,eitb_5,eitb_6,eitb_7,eitb_8,eitb_9,eitb_10,eitb_11,eitb_12,eitb_13,eitb_14,eitb_15,eitb_16,eitb_17,eitb_18,eitb_19,eitb_20,eitb_21,eitb_22,eitb_23,eitb_24,eitb_25,eitb_26,eitb_27,eitb_28,eitb_29,eitb_30,eitb_31,eitb_32,eitb_33,eitb_34,eitb_35,eitb_36,eitb_37,eitb_38,eitb_39,eitb_40,eitb_41,eitb_42,eitb_43,eitb_44,eitb_45,eitb_46,eitb_47,eitb_48,eitb_49,eitb_50,eitb_51,eitb_52,eitb_53,eitb_54,eitb_55,eitb_56,eitb_57,eitb_58,eitb_59,eitb_60,eitb_61,eitb_62,eitb_63,eitb_64,eitb_65,eitb_66,eitb_67,eitb_68,eitb_69,eitb_70,eitb_71,eitb_72,eitb_73,eitb_74,eitb_75,eitb_76,eitb_77,eitb_78,eitb_79,eitb_80,eitb_81,eitb_82,eitb_83,eitb_84,eitb_85,eitb_86,eitb_87,eitb_88,eitb_89,eitb_90,eitb_91,eitb_92,eitb_93,eitb_94,eitb_95,eitb_96,eitb_97,eitb_98,eitb_99,eitb_100,eitb_101,eitb_102,eitb_103,eitb_104,eitb_105,eitb_106,eitb_107,eitb_108,eitb_109,eitb_110,eitb_111,eitb_112,eitb_113,eitb_114,eitb_115,eitb_116,eitb_117,eitb_118,eitb_119,eitb_120,eitb_121,eitb_122,eitb_123,eitb_124,eitb_125,eitb_126,eitb_127,eitb_128,eitb_129,eitb_130,eitb_131,eitb_132,eitb_133,eitb_134,eitb_135,eitb_136,eitb_137,eitb_138,eitb_139,eitb_140,eitb_141,eitb_142,eitb_143,eitb_144,eitb_145,eitb_146,eitb_147,eitb_148,eitb_149,eitb_150,eitb_151,eitb_152,eitb_153,eitb_154,eitb_155,eitb_156,eitb_157,eitb_158,eitb_159,eitb_160,eitb_161,eitb_162,eitb_163,eitb_164,eitb_165,eitb_166,eitb_167,eitb_168,eitb_169,eitb_170,eitb_171,eitb_172,eitb_173,eitb_174,eitb_175,eitb_176,eitb_177,eitb_178,eitb_179,eitb_180,eitb_181,eitb_182,eitb_183,eitb_184,eitb_185,eitb_186,eitb_187,eitb_188,eitb_189,eitb_190,eitb_191,eitb_192,eitb_193,eitb_194,eitb_195,eitb_196,eitb_197,eitb_198,eitb_199,eitb_200,eitb_201,eitb_202,eitb_203,eitb_204,eitb_205,eitb_206,eitb_207,eitb_208,eitb_209,eitb_210,eitb_211,eitb_212,eitb_213,eitb_214,eitb_215,eitb_216,eitb_217,eitb_218,eitb_219,eitb_220,eitb_221,eitb_222,eitb_223,eitb_224,eitb_225,eitb_226,eitb_227,eitb_228,eitb_229,eitb_230,eitb_231,eitb_232,eitb_233,eitb_234,eitb_235,eitb_236,eitb_237,eitb_238,eitb_239,eitb_240,eitb_241,eitb_242,eitb_243,eitb_244,eitb_245,eitb_246,eitb_247,eitb_248,eitb_249,eitb_250,eitb_251,eitb_252,eitb_253,eitb_254,eitb_255,eitb_256,eita_0,eita_1,eita_2,eita_3,eita_4,eita_5,eita_6,eita_7,eita_8,eita_9,eita_10,eita_11,eita_12,eita_13,eita_14,eita_15,eita_16,eita_17,eita_18,eita_19,eita_20,eita_21,eita_22,eita_23,eita_24,eita_25,eita_26,eita_27,eita_28,eita_29,eita_30,eita_31,eita_32,eita_33,eita_34,eita_35,eita_36,eita_37,eita_38,eita_39,eita_40,eita_41,eita_42,eita_43,eita_44,eita_45,eita_46,eita_47,eita_48,eita_49,eita_50,eita_51,eita_52,eita_53,eita_54,eita_55,eita_56,eita_57,eita_58,eita_59,eita_60,eita_61,eita_62,eita_63,eita_64,eita_65,eita_66,eita_67,eita_68,eita_69,eita_70,eita_71,eita_72,eita_73,eita_74,eita_75,eita_76,eita_77,eita_78,eita_79,eita_80,eita_81,eita_82,eita_83,eita_84,eita_85,eita_86,eita_87,eita_88,eita_89,eita_90,eita_91,eita_92,eita_93,eita_94,eita_95,eita_96,eita_97,eita_98,eita_99,eita_100,eita_101,eita_102,eita_103,eita_104,eita_105,eita_106,eita_107,eita_108,eita_109,eita_110,eita_111,eita_112,eita_113,eita_114,eita_115,eita_116,eita_117,eita_118,eita_119,eita_120,eita_121,eita_122,eita_123,eita_124,eita_125,eita_126,eita_127,eita_128,eita_129,eita_130,eita_131,eita_132,eita_133,eita_134,eita_135,eita_136,eita_137,eita_138,eita_139,eita_140,eita_141,eita_142,eita_143,eita_144,eita_145,eita_146,eita_147,eita_148,eita_149,eita_150,eita_151,eita_152,eita_153,eita_154,eita_155,eita_156,eita_157,eita_158,eita_159,eita_160,eita_161,eita_162,eita_163,eita_164,eita_165,eita_166,eita_167,eita_168,eita_169,eita_170,eita_171,eita_172,eita_173,eita_174,eita_175,eita_176,eita_177,eita_178,eita_179,eita_180,eita_181,eita_182,eita_183,eita_184,eita_185,eita_186,eita_187,eita_188,eita_189,eita_190,eita_191,eita_192,eita_193,eita_194,eita_195,eita_196,eita_197,eita_198,eita_199,eita_200,eita_201,eita_202,eita_203,eita_204,eita_205,eita_206,eita_207,eita_208,eita_209,eita_210,eita_211,eita_212,eita_213,eita_214,eita_215,eita_216,eita_217,eita_218,eita_219,eita_220,eita_221,eita_222,eita_223,eita_224,eita_225,eita_226,eita_227,eita_228,eita_229,eita_230,eita_231,eita_232,eita_233,eita_234,eita_235,eita_236,eita_237,eita_238,eita_239,eita_240,eita_241,eita_242,eita_243,eita_244,eita_245,eita_246,eita_247,eita_248,eita_249,eita_250,eita_251,eita_252,eita_253,eita_254,eita_255,eita_256,Fx,Fy,Fz,Tx,Ty,Tz
2025-09-02T10:51:13,20250902-105104,1,0.017,0.007,0.003,-9,3,1,0.013167076471539668,-0.49712389800875667,0.18395409930392329,0.30733636963965705,-1.459129329338533,0.6144819589480064,0.013167076471539668,-0.49712389800875667,0.18395409930392329,0.30733636963965705,-1.459129329338533,0.6144819589480064,0.013159795494740445,-0.49711326069812073,0.18396967150560228,0.3073130238597349,-1.459068785211497,0.6144415112399955,0,0,0.18395409930392329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.901968985834953,-26.18978195313347,6.038029735091768,2.0136356977012286,-0.5422260401884373,1.2103093944753267
2025-09-02T10:51:19,20250902-105104,2,-0.014,0.002,0.005,0,-1,1,-0.01783292352846033,-0.5021238980087567,0.1859540993039233,0.4846354588581977,-1.440840625073394,0.6824566651106941,-0.01783292352846033,-0.5021238980087567,0.1859540993039233,0.4846354588581977,-1.440840625073394,0.6824566651106941,-0.0178446661008152,-0.5021311390825445,0.18597849072240244,0.4846266362391469,-1.4408254953543917,0.6824885467284889,0,0,0.1859540993039233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16939203759708077,-8.58724845366861,10.618861406436297,11.896050847592326,-12.745366339968117,5.906478946737268
2025-09-02T10:51:24,20250902-105104,3,-0.019,-0.001,0.002,-1,10,5,-0.022832923528460333,-0.5051238980087567,0.18295409930392328,0.36965486448741625,-1.364318369961506,0.8585123015387289,-0.022832923528460333,-0.5051238980087567,0.18295409930392328,0.36965486448741625,-1.364318369961506,0.8585123015387289,-0.022822728282739638,-0.5051171255369805,0.18292490294612057,0.3697520871224628,-1.3643086747182958,0.8584688094890157,0,0,0.18295409930392328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.37494930952969696,6.575606975908105,50.893933267054656,9.515006285689347,-8.352578696843027,7.3791087877610995
2025-09-02T10:51:30,20250902-105104,4,-0.004,-0.012,0.001,9,6,0,-0.007832923528460333,-0.5161238980087567,0.18195409930392328,0.49859970810676346,-1.3387669183138176,0.8643538980856189,-0.007832923528460333,-0.5161238980087567,0.18195409930392328,0.49859970810676346,-1.3387669183138176,0.8643538980856189,-0.007827600322528945,-0.5161244111772286,0.18194945665483242,0.4986400700663744,-1.3387561862871424,0.8642913015867763,0,0,0.18195409930392328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.2916587938713096,13.40850265521544,76.39379061776651,4.185586425791063,-2.1332519371897165,2.0723227962884794
2025-09-02T10:51:36,20250902-105104,5,-0.006,-0.003,0.003,-7,0,-4,-0.009832923528460333,-0.5071238980087567,0.18395409930392329,0.31005993510653396,-1.475808777098174,0.5331471922992737,-0.009832923528460333,-0.5071238980087567,0.18395409930392329,0.31005993510653396,-1.475808777098174,0.5331471922992737,-0.009819246691819994,-0.5071324158491797,0.18396009850336928,0.3100400104044354,-1.475864898848686,0.5332409267436997,0,0,0.18395409930392329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.76379518293463,-30.05614064316296,1.82316417934464,-1.3058412915472324,4.6008082637843986,4.865488127660406
2025-09-02T10:51:41,20250902-105104,6,-0.007,-0.014,0.0,9,8,-3,-0.010832923528460332,-0.5181238980087567,0.18095409930392328,0.43491128340407725,-1.3282439324847244,0.8429225174248259,-0.010832923528460332,-0.5181238980087567,0.18095409930392328,0.43491128340407725,-1.3282439324847244,0.8429225174248259,-0.010792311064413057,-0.5181291337181957,0.18096396070303655,0.434927334239731,-1.328231840379235,0.8430147926092516,0,0,0.18095409930392328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.819974981003355,27.85887504011603,136.26590645183114,11.08872803400384,-5.069542541778266,5.351224183531167
2025-09-02T10:51:48,20250902-105104,7,-0.012,-0.011,0.0,-4,-7,2,-0.015832923528460333,-0.5151238980087567,0.18095409930392328,0.5257688585555539,-1.4917888301875788,0.5681568170465862,-0.015832923528460333,-0.5151238980087567,0.18095409930392328,0.5257688585555539,-1.4917888301875788,0.5681568170465862,-0.01588650650327668,-0.5151213539429396,0.18095566894459855,0.5257180938492246,-1.4917997543316799,0.5680774269510731,0,0,0.18095409930392328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.217254853488832,6.815888571461409,41.824632562450596,15.931501726006784,-23.553048458736395,0.7754569040574499
2025-09-02T10:51:53,20250902-105104,8,-0.014,-0.019,0.003,-1,-5,0,-0.01783292352846033,-0.5231238980087567,0.18395409930392329,0.5123592446147657,-1.474420927592617,0.6062214001850823,-0.01783292352846033,-0.5231238980087567,0.18395409930392329,0.5123592446147657,-1.474420927592617,0.6062214001850823,-0.01783422035193962,-0.5231381766911116,0.18397360210543384,0.512286801180249,-1.4744347537187006,0.6062561842451042,0,0,0.18395409930392329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.446692872645201,-15.426544187767417,26.87193974391499,16.89137082892194,-21.86051911312593,2.588889480828931
2025-09-02T10:51:59,20250902-105104,9,0.019,0.015,0.003,-5,1,-6,0.015167076471539667,-0.48912389800875666,0.18395409930392329,0.2980223899698842,-1.4638962975579246,0.5434537680495398,0.015167076471539667,-0.48912389800875666,0.18395409930392329,0.2980223899698842,-1.4638962975579246,0.5434537680495398,0.015178090510420142,-0.4891396622797323,0.1839673365117593,0.29800992396559006,-1.463912012342921,0.543466393748771,0,0,0.18395409930392329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.409676819067569,-9.407244417330883,5.27490786498133,2.9525425740549296,-1.5954323764296996,0.5934018629894711
2025-09-02T10:52:05,20250902-105104,10,0.012,-0.015,0.001,8,1,-5,0.008167076471539667,-0.5191238980087567,0.18195409930392328,0.48909790086728877,-1.4010031491798063,0.7252053885230273,0.008167076471539667,-0.5191238980087567,0.18195409930392328,0.48909790086728877,-1.4010031491798063,0.7252053885230273,0.008141045734585753,-0.5191083225096212,0.18195701265561554,0.48910037288766955,-1.4009959746925191,0.7251737084518801,0,0,0.18195409930392328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.9150881448974797,-5.410716864288528,72.38367652747965,6.891120119836028,-3.119679047393875,3.3470350750495825
